Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR7890839	FFPE WGS study	Illumina HiSeq 4000	3686446	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890839/SRR7890839.sra	SRR7890839.sra	SRR7890839_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/009/SRR7890839/SRR7890839_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/009/SRR7890839/SRR7890839_2.fastq.gz	SRR7890839_2.fastq.gz	SRR7890839_FFPE_WGS_study_2.fastq.gz
SRR7890838	FFPE WGS study	Illumina HiSeq 4000	3801451	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890838/SRR7890838.sra	SRR7890838.sra	SRR7890838_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890838/SRR7890838_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890838/SRR7890838_1.fastq.gz	SRR7890838_1.fastq.gz	SRR7890838_FFPE_WGS_study_1.fastq.gz
SRR7890838	FFPE WGS study	Illumina HiSeq 4000	3801451	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890838/SRR7890838.sra	SRR7890838.sra	SRR7890838_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890838/SRR7890838_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890838/SRR7890838_2.fastq.gz	SRR7890838_2.fastq.gz	SRR7890838_FFPE_WGS_study_2.fastq.gz
SRR7890837	FFPE WGS study	Illumina HiSeq 4000	4675954	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890837/SRR7890837.sra	SRR7890837.sra	SRR7890837_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890837/SRR7890837_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890837/SRR7890837_1.fastq.gz	SRR7890837_1.fastq.gz	SRR7890837_FFPE_WGS_study_1.fastq.gz
SRR7890837	FFPE WGS study	Illumina HiSeq 4000	4675954	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890837/SRR7890837.sra	SRR7890837.sra	SRR7890837_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890837/SRR7890837_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890837/SRR7890837_2.fastq.gz	SRR7890837_2.fastq.gz	SRR7890837_FFPE_WGS_study_2.fastq.gz
SRR7890836	FFPE WGS study	Illumina HiSeq 4000	3444702	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890836/SRR7890836.sra	SRR7890836.sra	SRR7890836_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890836/SRR7890836_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890836/SRR7890836_1.fastq.gz	SRR7890836_1.fastq.gz	SRR7890836_FFPE_WGS_study_1.fastq.gz
SRR7890836	FFPE WGS study	Illumina HiSeq 4000	3444702	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890836/SRR7890836.sra	SRR7890836.sra	SRR7890836_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890836/SRR7890836_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890836/SRR7890836_2.fastq.gz	SRR7890836_2.fastq.gz	SRR7890836_FFPE_WGS_study_2.fastq.gz
SRR7890835	FFPE WGS study	Illumina HiSeq 4000	2784514	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890835/SRR7890835.sra	SRR7890835.sra	SRR7890835_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890835/SRR7890835_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890835/SRR7890835_1.fastq.gz	SRR7890835_1.fastq.gz	SRR7890835_FFPE_WGS_study_1.fastq.gz
SRR7890835	FFPE WGS study	Illumina HiSeq 4000	2784514	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890835/SRR7890835.sra	SRR7890835.sra	SRR7890835_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890835/SRR7890835_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890835/SRR7890835_2.fastq.gz	SRR7890835_2.fastq.gz	SRR7890835_FFPE_WGS_study_2.fastq.gz
SRR7890834	FFPE WGS study	Illumina HiSeq 4000	3221625	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890834/SRR7890834.sra	SRR7890834.sra	SRR7890834_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890834/SRR7890834_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890834/SRR7890834_1.fastq.gz	SRR7890834_1.fastq.gz	SRR7890834_FFPE_WGS_study_1.fastq.gz
SRR7890834	FFPE WGS study	Illumina HiSeq 4000	3221625	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890834/SRR7890834.sra	SRR7890834.sra	SRR7890834_FFPE_WGS_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890834/SRR7890834_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890834/SRR7890834_2.fastq.gz	SRR7890834_2.fastq.gz	SRR7890834_FFPE_WGS_study_2.fastq.gz
SRR7890833	WGS cross-site study	HiSeq X Ten	2846530	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890833/SRR7890833.sra	SRR7890833.sra	SRR7890833_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/003/SRR7890833/SRR7890833_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/003/SRR7890833/SRR7890833_1.fastq.gz	SRR7890833_1.fastq.gz	SRR7890833_WGS_cross-site_study_1.fastq.gz
SRR7890833	WGS cross-site study	HiSeq X Ten	2846530	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890833/SRR7890833.sra	SRR7890833.sra	SRR7890833_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/003/SRR7890833/SRR7890833_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/003/SRR7890833/SRR7890833_2.fastq.gz	SRR7890833_2.fastq.gz	SRR7890833_WGS_cross-site_study_2.fastq.gz
SRR7890832	WGS cross-site study	HiSeq X Ten	2627871	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890832/SRR7890832.sra	SRR7890832.sra	SRR7890832_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/002/SRR7890832/SRR7890832_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/002/SRR7890832/SRR7890832_1.fastq.gz	SRR7890832_1.fastq.gz	SRR7890832_WGS_cross-site_study_1.fastq.gz
SRR7890832	WGS cross-site study	HiSeq X Ten	2627871	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890832/SRR7890832.sra	SRR7890832.sra	SRR7890832_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/002/SRR7890832/SRR7890832_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/002/SRR7890832/SRR7890832_2.fastq.gz	SRR7890832_2.fastq.gz	SRR7890832_WGS_cross-site_study_2.fastq.gz
SRR7890831	WES cross-site study	Illumina HiSeq 2500	483698	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890831/SRR7890831.sra	SRR7890831.sra	SRR7890831_WES_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/001/SRR7890831/SRR7890831_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/001/SRR7890831/SRR7890831_1.fastq.gz	SRR7890831_1.fastq.gz	SRR7890831_WES_cross-site_study_1.fastq.gz
SRR7890831	WES cross-site study	Illumina HiSeq 2500	483698	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890831/SRR7890831.sra	SRR7890831.sra	SRR7890831_WES_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/001/SRR7890831/SRR7890831_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/001/SRR7890831/SRR7890831_2.fastq.gz	SRR7890831_2.fastq.gz	SRR7890831_WES_cross-site_study_2.fastq.gz
SRR7890830	WES cross-site study	Illumina HiSeq 2500	497597	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890830/SRR7890830.sra	SRR7890830.sra	SRR7890830_WES_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/000/SRR7890830/SRR7890830_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/000/SRR7890830/SRR7890830_1.fastq.gz	SRR7890830_1.fastq.gz	SRR7890830_WES_cross-site_study_1.fastq.gz
SRR7890830	WES cross-site study	Illumina HiSeq 2500	497597	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890830/SRR7890830.sra	SRR7890830.sra	SRR7890830_WES_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/000/SRR7890830/SRR7890830_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/000/SRR7890830/SRR7890830_2.fastq.gz	SRR7890830_2.fastq.gz	SRR7890830_WES_cross-site_study_2.fastq.gz
SRR7890829	WGS cross-site study	HiSeq X Ten	1651405	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890829/SRR7890829.sra	SRR7890829.sra	SRR7890829_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/009/SRR7890829/SRR7890829_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/009/SRR7890829/SRR7890829_1.fastq.gz	SRR7890829_1.fastq.gz	SRR7890829_WGS_cross-site_study_1.fastq.gz
SRR7890829	WGS cross-site study	HiSeq X Ten	1651405	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890829/SRR7890829.sra	SRR7890829.sra	SRR7890829_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/009/SRR7890829/SRR7890829_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/009/SRR7890829/SRR7890829_2.fastq.gz	SRR7890829_2.fastq.gz	SRR7890829_WGS_cross-site_study_2.fastq.gz
SRR7890828	WGS cross-site study	HiSeq X Ten	1761948	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890828/SRR7890828.sra	SRR7890828.sra	SRR7890828_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890828/SRR7890828_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890828/SRR7890828_1.fastq.gz	SRR7890828_1.fastq.gz	SRR7890828_WGS_cross-site_study_1.fastq.gz
SRR7890828	WGS cross-site study	HiSeq X Ten	1761948	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890828/SRR7890828.sra	SRR7890828.sra	SRR7890828_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890828/SRR7890828_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890828/SRR7890828_2.fastq.gz	SRR7890828_2.fastq.gz	SRR7890828_WGS_cross-site_study_2.fastq.gz
SRR7890827	WGS cross-site study	HiSeq X Ten	1795731	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890827/SRR7890827.sra	SRR7890827.sra	SRR7890827_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890827/SRR7890827_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890827/SRR7890827_1.fastq.gz	SRR7890827_1.fastq.gz	SRR7890827_WGS_cross-site_study_1.fastq.gz
SRR7890827	WGS cross-site study	HiSeq X Ten	1795731	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890827/SRR7890827.sra	SRR7890827.sra	SRR7890827_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890827/SRR7890827_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890827/SRR7890827_2.fastq.gz	SRR7890827_2.fastq.gz	SRR7890827_WGS_cross-site_study_2.fastq.gz
SRR7890826	WGS cross-site study	HiSeq X Ten	1710321	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890826/SRR7890826.sra	SRR7890826.sra	SRR7890826_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890826/SRR7890826_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890826/SRR7890826_1.fastq.gz	SRR7890826_1.fastq.gz	SRR7890826_WGS_cross-site_study_1.fastq.gz
SRR7890826	WGS cross-site study	HiSeq X Ten	1710321	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890826/SRR7890826.sra	SRR7890826.sra	SRR7890826_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890826/SRR7890826_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890826/SRR7890826_2.fastq.gz	SRR7890826_2.fastq.gz	SRR7890826_WGS_cross-site_study_2.fastq.gz
SRR7890825	WGS cross-site study	HiSeq X Ten	1749329	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890825/SRR7890825.sra	SRR7890825.sra	SRR7890825_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890825/SRR7890825_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890825/SRR7890825_1.fastq.gz	SRR7890825_1.fastq.gz	SRR7890825_WGS_cross-site_study_1.fastq.gz
SRR7890825	WGS cross-site study	HiSeq X Ten	1749329	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890825/SRR7890825.sra	SRR7890825.sra	SRR7890825_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890825/SRR7890825_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890825/SRR7890825_2.fastq.gz	SRR7890825_2.fastq.gz	SRR7890825_WGS_cross-site_study_2.fastq.gz
SRR7890824	WGS cross-site study	HiSeq X Ten	1704120	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890824/SRR7890824.sra	SRR7890824.sra	SRR7890824_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890824/SRR7890824_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890824/SRR7890824_1.fastq.gz	SRR7890824_1.fastq.gz	SRR7890824_WGS_cross-site_study_1.fastq.gz
SRR7890824	WGS cross-site study	HiSeq X Ten	1704120	1.55789E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890824/SRR7890824.sra	SRR7890824.sra	SRR7890824_WGS_cross-site_study.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890824/SRR7890824_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890824/SRR7890824_2.fastq.gz	SRR7890824_2.fastq.gz	SRR7890824_WGS_cross-site_study_2.fastq.gz
SRR8955982	WES on Ion Torrent	Ion S5	89486	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955982/SRR8955982.sra	SRR8955982.sra	SRR8955982_WES_on_Ion_Torrent.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955982/SRR8955982.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955982/SRR8955982.fastq.gz	SRR8955982.fastq.gz	SRR8955982_WES_on_Ion_Torrent.fastq.gz
SRR8955981	WES on Ion Torrent	Ion S5	115110	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955981/SRR8955981.sra	SRR8955981.sra	SRR8955981_WES_on_Ion_Torrent.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955981/SRR8955981.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955981/SRR8955981.fastq.gz	SRR8955981.fastq.gz	SRR8955981_WES_on_Ion_Torrent.fastq.gz
SRR8955980	10X Genomics Chromium	Illumina HiSeq 4000	4025941	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955980/SRR8955980.sra	SRR8955980.sra	SRR8955980_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955980/SRR8955980_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955980/SRR8955980_1.fastq.gz	SRR8955980_1.fastq.gz	SRR8955980_10X_Genomics_Chromium_1.fastq.gz
SRR8955980	10X Genomics Chromium	Illumina HiSeq 4000	4025941	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955980/SRR8955980.sra	SRR8955980.sra	SRR8955980_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955980/SRR8955980_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955980/SRR8955980_2.fastq.gz	SRR8955980_2.fastq.gz	SRR8955980_10X_Genomics_Chromium_2.fastq.gz
SRR8955979	10X Genomics Chromium	Illumina HiSeq 4000	4026783	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955979/SRR8955979.sra	SRR8955979.sra	SRR8955979_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955979/SRR8955979_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955979/SRR8955979_1.fastq.gz	SRR8955979_1.fastq.gz	SRR8955979_10X_Genomics_Chromium_1.fastq.gz
SRR8955979	10X Genomics Chromium	Illumina HiSeq 4000	4026783	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955979/SRR8955979.sra	SRR8955979.sra	SRR8955979_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955979/SRR8955979_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955979/SRR8955979_2.fastq.gz	SRR8955979_2.fastq.gz	SRR8955979_10X_Genomics_Chromium_2.fastq.gz
SRR8955978	10X Genomics Chromium	Illumina HiSeq 4000	3587403	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955978/SRR8955978.sra	SRR8955978.sra	SRR8955978_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955978/SRR8955978_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955978/SRR8955978_1.fastq.gz	SRR8955978_1.fastq.gz	SRR8955978_10X_Genomics_Chromium_1.fastq.gz
SRR8955978	10X Genomics Chromium	Illumina HiSeq 4000	3587403	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955978/SRR8955978.sra	SRR8955978.sra	SRR8955978_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955978/SRR8955978_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955978/SRR8955978_2.fastq.gz	SRR8955978_2.fastq.gz	SRR8955978_10X_Genomics_Chromium_2.fastq.gz
SRR8955977	10X Genomics Chromium	Illumina HiSeq 4000	3665922	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955977/SRR8955977.sra	SRR8955977.sra	SRR8955977_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955977/SRR8955977_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955977/SRR8955977_1.fastq.gz	SRR8955977_1.fastq.gz	SRR8955977_10X_Genomics_Chromium_1.fastq.gz
SRR8955977	10X Genomics Chromium	Illumina HiSeq 4000	3665922	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955977/SRR8955977.sra	SRR8955977.sra	SRR8955977_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955977/SRR8955977_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955977/SRR8955977_2.fastq.gz	SRR8955977_2.fastq.gz	SRR8955977_10X_Genomics_Chromium_2.fastq.gz
SRR8955976	10X Genomics Chromium	Illumina HiSeq 4000	3491096	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955976/SRR8955976.sra	SRR8955976.sra	SRR8955976_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955976/SRR8955976_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955976/SRR8955976_1.fastq.gz	SRR8955976_1.fastq.gz	SRR8955976_10X_Genomics_Chromium_1.fastq.gz
SRR8955976	10X Genomics Chromium	Illumina HiSeq 4000	3491096	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955976/SRR8955976.sra	SRR8955976.sra	SRR8955976_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955976/SRR8955976_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955976/SRR8955976_2.fastq.gz	SRR8955976_2.fastq.gz	SRR8955976_10X_Genomics_Chromium_2.fastq.gz
SRR8955975	10X Genomics Chromium	Illumina HiSeq 4000	3391892	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955975/SRR8955975.sra	SRR8955975.sra	SRR8955975_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955975/SRR8955975_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955975/SRR8955975_1.fastq.gz	SRR8955975_1.fastq.gz	SRR8955975_10X_Genomics_Chromium_1.fastq.gz
SRR8955975	10X Genomics Chromium	Illumina HiSeq 4000	3391892	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955975/SRR8955975.sra	SRR8955975.sra	SRR8955975_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955975/SRR8955975_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955975/SRR8955975_2.fastq.gz	SRR8955975_2.fastq.gz	SRR8955975_10X_Genomics_Chromium_2.fastq.gz
