Library Name,Sample Name,tissue,Run,age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sex,SRA Study,create_date,version,cell_line,culture_collection,treatment,Title,Platform__sra_explorer,Total bases,Create date,SRA URL,SRA filename,SRA nice filename,FastQ URL,FastQ Aspera URL,FastQ filename,FastQ nice filename,Sample,biosample,Platform__supplemntary_tables,Machine model,library prep.,Total Reads (PF),Raw reads coverage,Total Reads After Trimming,Percent Total Reads after Trimming,Total Mapped Reads (Trimmed),Percent Total Mapped Reads (Trimmed),Percent Non-duplicated Reads (Mapped Trimmed),Mean Effect Coverage Depth,Percent of Coverage >= 5X,Percent GC,Median Insert Size,Effect Mean Coverage Inside Target (X),Percent Reads Mapped On Target,Percent Coverage >= 30x
CHR_EA_T_1,HCC1395,breast carcinoma,SRR8955968,43,WGS,308,203529028780,ATCC,PRJNA489865,SAMN10102573,Human,89917106177,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735694,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T17:12:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,HiSeq X Ten,2035290,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955968/SRR8955968.sra,SRR8955968.sra,SRR8955968_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955968/SRR8955968_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955968/SRR8955968_1.fastq.gz,SRR8955968_1.fastq.gz,SRR8955968_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_EA_T_1,HCC1395,breast carcinoma,SRR8955968,43,WGS,308,203529028780,ATCC,PRJNA489865,SAMN10102573,Human,89917106177,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735694,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T17:12:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,HiSeq X Ten,2035290,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955968/SRR8955968.sra,SRR8955968.sra,SRR8955968_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955968/SRR8955968_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955968/SRR8955968_2.fastq.gz,SRR8955968_2.fastq.gz,SRR8955968_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_T_1,HCC1395,breast carcinoma,SRR8955970,43,WGS,310,342869457170,ATCC,PRJNA489865,SAMN10102573,Human,166111725646,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735685,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T03:19:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 4000,3428695,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955970/SRR8955970.sra,SRR8955970.sra,SRR8955970_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955970/SRR8955970_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955970/SRR8955970_1.fastq.gz,SRR8955970_1.fastq.gz,SRR8955970_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_T_1,HCC1395,breast carcinoma,SRR8955970,43,WGS,310,342869457170,ATCC,PRJNA489865,SAMN10102573,Human,166111725646,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735685,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T03:19:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 4000,3428695,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955970/SRR8955970.sra,SRR8955970.sra,SRR8955970_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955970/SRR8955970_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955970/SRR8955970_2.fastq.gz,SRR8955970_2.fastq.gz,SRR8955970_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NV_N_1,HCC1395BL,B lymphoblast,SRR8955971,43,WGS,308,422809320780,ATCC,PRJNA489865,SAMN10102574,Human,183968054585,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735684,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-13T01:46:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,4228093,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955971/SRR8955971.sra,SRR8955971.sra,SRR8955971_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955971/SRR8955971_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955971/SRR8955971_1.fastq.gz,SRR8955971_1.fastq.gz,SRR8955971_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NV_N_1,HCC1395BL,B lymphoblast,SRR8955971,43,WGS,308,422809320780,ATCC,PRJNA489865,SAMN10102574,Human,183968054585,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735684,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-13T01:46:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,4228093,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955971/SRR8955971.sra,SRR8955971.sra,SRR8955971_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955971/SRR8955971_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955971/SRR8955971_2.fastq.gz,SRR8955971_2.fastq.gz,SRR8955971_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NV_N_2,HCC1395BL,B lymphoblast,SRR8955973,43,WGS,308,402016311312,ATCC,PRJNA489865,SAMN10102574,Human,179133622814,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735682,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T09:28:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,4020163,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955973/SRR8955973.sra,SRR8955973.sra,SRR8955973_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955973/SRR8955973_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955973/SRR8955973_1.fastq.gz,SRR8955973_1.fastq.gz,SRR8955973_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NV_N_2,HCC1395BL,B lymphoblast,SRR8955973,43,WGS,308,402016311312,ATCC,PRJNA489865,SAMN10102574,Human,179133622814,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735682,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T09:28:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,4020163,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955973/SRR8955973.sra,SRR8955973.sra,SRR8955973_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955973/SRR8955973_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955973/SRR8955973_2.fastq.gz,SRR8955973_2.fastq.gz,SRR8955973_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_N_2,HCC1395BL,B lymphoblast,SRR8955975,43,WGS,308,339189247936,ATCC,PRJNA489865,SAMN10102574,Human,164137899097,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735680,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T02:15:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,3391892,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955975/SRR8955975.sra,SRR8955975.sra,SRR8955975_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955975/SRR8955975_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955975/SRR8955975_1.fastq.gz,SRR8955975_1.fastq.gz,SRR8955975_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_N_2,HCC1395BL,B lymphoblast,SRR8955975,43,WGS,308,339189247936,ATCC,PRJNA489865,SAMN10102574,Human,164137899097,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735680,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T02:15:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,3391892,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955975/SRR8955975.sra,SRR8955975.sra,SRR8955975_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955975/SRR8955975_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955975/SRR8955975_2.fastq.gz,SRR8955975_2.fastq.gz,SRR8955975_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_T_2,HCC1395,breast carcinoma,SRR8955976,43,WGS,308,349109603920,ATCC,PRJNA489865,SAMN10102573,Human,169937155083,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735679,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T03:16:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 4000,3491096,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955976/SRR8955976.sra,SRR8955976.sra,SRR8955976_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955976/SRR8955976_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955976/SRR8955976_1.fastq.gz,SRR8955976_1.fastq.gz,SRR8955976_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_T_2,HCC1395,breast carcinoma,SRR8955976,43,WGS,308,349109603920,ATCC,PRJNA489865,SAMN10102573,Human,169937155083,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735679,Illumina HiSeq 4000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T03:16:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 4000,3491096,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955976/SRR8955976.sra,SRR8955976.sra,SRR8955976_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955976/SRR8955976_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955976/SRR8955976_2.fastq.gz,SRR8955976_2.fastq.gz,SRR8955976_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_N_3,HCC1395BL,B lymphoblast,SRR8955977,43,WGS,308,366592220456,ATCC,PRJNA489865,SAMN10102574,Human,175938877244,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735678,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T14:32:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,3665922,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955977/SRR8955977.sra,SRR8955977.sra,SRR8955977_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955977/SRR8955977_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955977/SRR8955977_1.fastq.gz,SRR8955977_1.fastq.gz,SRR8955977_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_IL_N_3,HCC1395BL,B lymphoblast,SRR8955977,43,WGS,308,366592220456,ATCC,PRJNA489865,SAMN10102574,Human,175938877244,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735678,Illumina HiSeq 4000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-12T14:32:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 4000,3665922,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955977/SRR8955977.sra,SRR8955977.sra,SRR8955977_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955977/SRR8955977_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955977/SRR8955977_2.fastq.gz,SRR8955977_2.fastq.gz,SRR8955977_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INT_EA_N_1,HCC1395BL,B lymphoblast,SRR8955981,43,WXS,139,11510996487,ATCC,PRJNA489865,SAMN10102574,Human,8334588184,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735674,Ion S5,missing,SINGLE,Hybrid Selection,GENOMIC,Homo sapiens,ION_TORRENT,2019-05-17T00:00:00Z,female,SRP162370,2019-04-25T12:26:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WES on Ion Torrent,Ion S5,115110,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955981/SRR8955981.sra,SRR8955981.sra,SRR8955981_WES_on_Ion_Torrent.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955981/SRR8955981.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955981/SRR8955981.fastq.gz,SRR8955981.fastq.gz,SRR8955981_WES_on_Ion_Torrent.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INT_EA_T_1,HCC1395,breast carcinoma,SRR8955982,43,WXS,133,8948624831,ATCC,PRJNA489865,SAMN10102573,Human,6479806058,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735673,Ion S5,CRL-2324,SINGLE,Hybrid Selection,GENOMIC,Homo sapiens,ION_TORRENT,2019-05-17T00:00:00Z,female,SRP162370,2019-04-25T12:15:00Z,1,CRL-2324,NA,NA,WES on Ion Torrent,Ion S5,89486,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955982/SRR8955982.sra,SRR8955982.sra,SRR8955982_WES_on_Ion_Torrent.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955982/SRR8955982.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955982/SRR8955982.fastq.gz,SRR8955982.fastq.gz,SRR8955982_WES_on_Ion_Torrent.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NC_T_1,HCC1395,breast carcinoma,SRR8955951,43,WGS,310,218080651940,ATCC,PRJNA489865,SAMN10102573,Human,97115264948,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735704,Illumina HiSeq 3000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T19:51:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 3000,2180807,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955951/SRR8955951.sra,SRR8955951.sra,SRR8955951_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955951/SRR8955951_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955951/SRR8955951_1.fastq.gz,SRR8955951_1.fastq.gz,SRR8955951_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NC_T_1,HCC1395,breast carcinoma,SRR8955951,43,WGS,310,218080651940,ATCC,PRJNA489865,SAMN10102573,Human,97115264948,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735704,Illumina HiSeq 3000,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T19:51:00Z,2,CRL-2324,NA,NA,10X Genomics Chromium,Illumina HiSeq 3000,2180807,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955951/SRR8955951.sra,SRR8955951.sra,SRR8955951_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955951/SRR8955951_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955951/SRR8955951_2.fastq.gz,SRR8955951_2.fastq.gz,SRR8955951_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NC_N_1,HCC1395BL,B lymphoblast,SRR8955952,43,WGS,310,220109782050,ATCC,PRJNA489865,SAMN10102574,Human,97106262501,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735703,Illumina HiSeq 3000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T13:06:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 3000,2201098,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955952/SRR8955952.sra,SRR8955952.sra,SRR8955952_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955952/SRR8955952_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955952/SRR8955952_1.fastq.gz,SRR8955952_1.fastq.gz,SRR8955952_10X_Genomics_Chromium_1.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHR_NC_N_1,HCC1395BL,B lymphoblast,SRR8955952,43,WGS,310,220109782050,ATCC,PRJNA489865,SAMN10102574,Human,97106262501,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735703,Illumina HiSeq 3000,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-17T00:00:00Z,female,SRP162370,2022-07-11T13:06:00Z,2,ATCC CRL-2325,ATCC:CRL-2325,NA,10X Genomics Chromium,Illumina HiSeq 3000,2201098,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955952/SRR8955952.sra,SRR8955952.sra,SRR8955952_10X_Genomics_Chromium.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955952/SRR8955952_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955952/SRR8955952_2.fastq.gz,SRR8955952_2.fastq.gz,SRR8955952_10X_Genomics_Chromium_2.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PBO_WC_T_1,HCC1395,breast carcinoma,SRR8955953,43,WGS,8146,140649790223,ATCC,PRJNA489865,SAMN10102573,Human,35544902550,FDA,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735702,Sequel,CRL-2324,SINGLE,RANDOM,GENOMIC,Homo sapiens,PACBIO_SMRT,2019-05-17T00:00:00Z,female,SRP162370,2019-04-25T18:11:00Z,1,CRL-2324,NA,NA,PacBio Sequel WGS,Sequel,1406498,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955953/SRR8955953.sra,SRR8955953.sra,SRR8955953_PacBio_Sequel_WGS.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955953/SRR8955953_subreads.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955953/SRR8955953_subreads.fastq.gz,SRR8955953_subreads.fastq.gz,SRR8955953_PacBio_Sequel_WGS_subreads.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PBO_WC_N_1,HCC1395BL,B lymphoblast,SRR8955954,43,WGS,9089,160626774754,ATCC,PRJNA489865,SAMN10102574,Human,40580527679,FDA,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5735701,Sequel,missing,SINGLE,RANDOM,GENOMIC,Homo sapiens,PACBIO_SMRT,2019-05-17T00:00:00Z,female,SRP162370,2019-04-25T19:53:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,PacBio Sequel WGS,Sequel,1606268,1558065600000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955954/SRR8955954.sra,SRR8955954.sra,SRR8955954_PacBio_Sequel_WGS.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955954/SRR8955954_subreads.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955954/SRR8955954_subreads.fastq.gz,SRR8955954_subreads.fastq.gz,SRR8955954_PacBio_Sequel_WGS_subreads.fastq.gz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
